"id","zip_code","name_th","name_en","amphure_id","created_at","updated_at","deleted_at"
"210110","21100","กะเฉด","Kachet","2101","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210111","21000","ทับมา","Thap Ma","2101","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210112","21000","น้ำคอก","Nam Khok","2101","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210113","21150","ห้วยโป่ง","Huai Pong","2101","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210114","21150","มาบตาพุด","Map Ta Phut","2101","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210115","21100","สำนักทอง","Samnak Thong","2101","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210201","21130","สำนักท้อน","Samnak Thon","2102","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210202","21130","พลา","Phla","2102","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210203","21130","บ้านฉาง","Ban Chang","2102","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210301","21110","ทางเกวียน","Thang Kwian","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210302","21110","วังหว้า","Wang Wa","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210303","21110","ชากโดน","Chak Don","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210304","21110","เนินฆ้อ","Noen Kho","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210305","21190","กร่ำ","Kram","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210306","21190","ชากพง","Chak Phong","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210307","21110","กระแสบน","Krasae Bon","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210308","21110","บ้านนา","Ban Na","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210309","21110","ทุ่งควายกิน","Thung Khwai Kin","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210310","22160","กองดิน","Kong Din","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210311","21170","คลองปูน","Khlong Pun","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210312","21110","พังราด","Phang Rat","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210313","21170","ปากน้ำกระแส","Pak Nam Krasae","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210317","21110","ห้วยยาง","Huai Yang","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210318","21110","สองสลึง","Song Salueng","2103","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210401","21210","วังจันทร์","Wang Chan","2104","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210402","21210","ชุมแสง","Chum Saeng","2104","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210403","21210","ป่ายุบใน","Pa Yup Nai","2104","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210404","21210","พลงตาเอี่ยม","Phlong Ta Iam","2104","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210501","21120","บ้านค่าย","Ban Khai","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210502","21120","หนองละลอก","Nong Lalok","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210503","21120","หนองตะพาน","Nong Taphan","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210504","21120","ตาขัน","Ta Khan","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210505","21120","บางบุตร","Bang But","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210506","21120","หนองบัว","Nong Bua","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210507","21120","ชากบก","Chak Bok","2105","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210601","21140","ปลวกแดง","Pluak Daeng","2106","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210602","21140","ตาสิทธิ์","Ta Sit","2106","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210603","21140","ละหาร","Lahan","2106","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210604","21140","แม่น้ำคู้","Maenam Khu","2106","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210605","21140","มาบยางพร","Map Yang Phon","2106","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210606","21140","หนองไร่","Nong Rai","2106","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210701","21110","น้ำเป็น","Nam Pen","2107","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210702","21110","ห้วยทับมอญ","Huai Thap Mon","2107","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210703","21110","ชำฆ้อ","Cham Kho","2107","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210704","21110","เขาน้อย","Khao Noy","2107","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210801","21180","นิคมพัฒนา","Nikhom Phatthana","2108","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210802","21180","มาบข่า","Map Kha","2108","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210803","21180","พนานิคม","Phana Nikhom","2108","9/8/2019 03:33:09","16/5/2022 06:31:31",
"210804","21180","มะขามคู่","Makham Khu","2108","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220101","22000","ตลาด","Talat","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220102","22000","วัดใหม่","Wat Mai","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220103","22000","คลองนารายณ์","Khlong Narai","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220104","22000","เกาะขวาง","Ko Khwang","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220105","22000","คมบาง","Khom Bang","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220106","22000","ท่าช้าง","Tha Chang","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220107","22000","จันทนิมิต","Chanthanimit","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220108","22000","บางกะจะ","Bang Kacha","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220109","22000","แสลง","Salaeng","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220110","22000","หนองบัว","Nong Bua","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220111","22000","พลับพลา","Phlapphla","2201","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220201","22110","ขลุง","Khlung","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220202","22110","บ่อ","Bo","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220203","22110","เกวียนหัก","Kwian Hak","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220204","22110","ตะปอน","Tapon","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220205","22110","บางชัน","Bang Chan","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220206","22110","วันยาว","Wan Yao","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220207","22110","ซึ้ง","Sueng","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220208","22110","มาบไพ","Map Phai","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220209","22110","วังสรรพรส","Wang Sappharot","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220210","22110","ตรอกนอง","Trok Nong","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220211","22110","ตกพรม","Tok Phrom","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220212","22150","บ่อเวฬุ","Bo Welu","2202","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220301","22120","ท่าใหม่","Tha Mai","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220302","22120","ยายร้า","Yai Ra","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220303","22120","สีพยา","Si Phaya","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220304","22120","บ่อพุ","Bo Phu","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220305","22120","พลอยแหวน","Phloi Waen","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220306","22120","เขาวัว","Khao Wua","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220307","22120","เขาบายศรี","Khao Baisi","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220308","22120","สองพี่น้อง","Song Phi Nong","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220309","22170","ทุ่งเบญจา","Ramphan","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220311","22170","รำพัน","Ramphan","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220312","22170","โขมง","Khamong","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220313","22120","ตะกาดเง้า","Takat Ngao","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220314","22120","คลองขุด","Khlong Khut","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220324","22170","เขาแก้ว","Khao Kaeo","2203","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220401","22140","ทับไทร","Thap Sai","2204","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220402","22140","โป่งน้ำร้อน","Pong Nam Ron","2204","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220404","22140","หนองตาคง","Nong Ta Khong","2204","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220409","22140","เทพนิมิต","Thep Nimit","2204","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220410","22140","คลองใหญ่","Khlong Yai","2204","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220501","22150","มะขาม","Makham","2205","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220502","22150","ท่าหลวง","Tha Luang","2205","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220503","22150","ปัถวี","Patthawi","2205","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220504","22150","วังแซ้ม","Wang Saem","2205","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220506","22150","ฉมัน","Chaman","2205","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220508","22150","อ่างคีรี","Ang Khiri","2205","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220601","22130","ปากน้ำแหลมสิงห์","Pak Nam Laem Sing","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220602","22130","เกาะเปริด","Ko Proet","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220603","22130","หนองชิ่ม","Nong Chim","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220604","22190","พลิ้ว","Phlio","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220605","22190","คลองน้ำเค็ม","Khlong Nam Khem","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220606","22190","บางสระเก้า","Bang Sa Kao","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220607","22120","บางกะไชย","Bang Kachai","2206","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220701","22180","ปะตง","Patong","2207","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220702","22180","ทุ่งขนาน","Thung Khanan","2207","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220703","22180","ทับช้าง","Thap Chang","2207","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220704","22180","ทรายขาว","Sai Khao","2207","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220705","22180","สะตอน","Saton","2207","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220801","22160","แก่งหางแมว","Kaeng Hang Maeo","2208","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220802","22160","ขุนซ่อง","Khun Song","2208","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220803","22160","สามพี่น้อง","Sam Phi Nong","2208","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220804","22160","พวา","Phawa","2208","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220805","22160","เขาวงกต","Khao Wongkot","2208","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220901","22160","นายายอาม","Na Yai Am","2209","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220902","22170","วังโตนด","Wang Tanot","2209","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220903","22170","กระแจะ","Krachae","2209","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220904","22170","สนามไชย","Sanam Chai","2209","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220905","22160","ช้างข้าม","Chang Kham","2209","9/8/2019 03:33:09","16/5/2022 06:31:31",
"220906","22170","วังใหม่","Wang Mai","2209","9/8/2019 03:33:09","16/5/2022 06:31:31",
"221001","22210","ชากไทย","Chak Thai","2210","9/8/2019 03:33:09","16/5/2022 06:31:31",
"221002","22210","พลวง","Phluang","2210","9/8/2019 03:33:09","16/5/2022 06:31:31",
"221003","22210","ตะเคียนทอง","Takhian Thong","2210","9/8/2019 03:33:09","16/5/2022 06:31:31",
"221004","22210","คลองพลู","Khlong Phlu","2210","9/8/2019 03:33:09","16/5/2022 06:31:31",
"221005","22210","จันทเขลม","Chanthakhlem","2210","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230101","23000","บางพระ","Bang Phra","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230102","23000","หนองเสม็ด","Nong Samet","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230103","23000","หนองโสน","Nong Sano","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230104","23000","หนองคันทรง","Nong Khan Song","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230105","23000","ห้วงน้ำขาว","Huang Nam Khao","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230106","23000","อ่าวใหญ่","Ao Yai","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230107","23000","วังกระแจะ","Wang Krachae","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230108","23000","ห้วยแร้ง","Huai Raeng","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230109","23000","เนินทราย","Noen Sai","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230110","23000","ท่าพริก","Tha Phrik","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230111","23000","ท่ากุ่ม","Tha Kum","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230112","23000","ตะกาง","Takang","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230113","23000","ชำราก","Chamrak","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230114","23000","แหลมกลัด","Laem Klat","2301","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230201","23110","คลองใหญ่","Khlong Yai","2302","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230202","23110","ไม้รูด","Mai Rut","2302","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230203","23110","หาดเล็ก","Hat Lek","2302","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230301","23130","เขาสมิง","Khao Saming","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230302","23150","แสนตุ้ง","Saen Tung","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230303","23130","วังตะเคียน","Wang Takhian","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230304","23150","ท่าโสม","Tha Som","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230305","23150","สะตอ","Sato","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230306","23150","ประณีต","Pranit","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230307","23150","เทพนิมิต","Thep Nimit","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230308","23130","ทุ่งนนทรี","Thung Nonsi","2303","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230401","23140","บ่อพลอย","Bo Phloi","2304","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230402","23140","ช้างทูน","Chang Thun","2304","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230403","23140","ด่านชุมพล","Dan Chumphon","2304","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230404","23140","หนองบอน","Nong Bon","2304","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230405","23140","นนทรีย์","Nonsi","2304","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230501","23120","แหลมงอบ","Laem Ngop","2305","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230502","23120","น้ำเชี่ยว","Nam Chiao","2305","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230503","23120","บางปิด","Bang Pit","2305","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230507","23120","คลองใหญ่","Khlong Yai","2305","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230601","23120","เกาะหมาก","Ko Mak","2306","9/8/2019 03:33:09","25/9/2024 00:00:00",
"230602","23000","เกาะกูด","Ko Kut","2306","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230701","23170","เกาะช้าง","Ko Chang","2307","9/8/2019 03:33:09","16/5/2022 06:31:31",
"230702","23170","เกาะช้างใต้","Ko Chang Tai","2307","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240101","24000","หน้าเมือง","Na Mueang","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240102","24000","ท่าไข่","Tha Khai","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240103","24000","บ้านใหม่","Ban Mai","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240104","24000","คลองนา","Khlong Na","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240105","24000","บางตีนเป็ด","Khlong Na","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240106","24000","บางไผ่","Bang Phai","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240107","24000","คลองจุกกระเฌอ","Khlong Chuk Krachoe","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240108","24000","บางแก้ว","Bang Kaeo","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240109","24000","บางขวัญ","Bang Khwan","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240110","24000","คลองนครเนื่องเขต","Khlong Nakhon Nueang Khet","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240111","24000","วังตะเคียน","Wang Takhian","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240112","24000","โสธร","Sothon","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240113","24000","บางพระ","Bang Phra","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240114","24000","บางกะไห","Bang Kahai","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240115","24000","หนามแดง","Nam Daeng","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240116","24000","คลองเปรง","Khlong Preng","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240117","24000","คลองอุดมชลจร","Khlong Udom Chonlachon","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240118","24000","คลองหลวงแพ่ง","Khlong Luang Phaeng","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240119","24000","บางเตย","Bang Toei","2401","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240201","24110","บางคล้า","Bang Khla","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240204","24110","บางสวน","Bang Suan","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240208","24110","บางกระเจ็ด","Bang Krachet","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240209","24110","ปากน้ำ","Pak Nam","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240210","24110","ท่าทองหลาง","Tha Thonglang","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240211","24110","สาวชะโงก","Sao Cha-ngok","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240212","24110","เสม็ดเหนือ","Samet Nuea","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240213","24110","เสม็ดใต้","Samet Tai","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240214","24110","หัวไทร","Hua Sai","2402","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240301","24150","บางน้ำเปรี้ยว","Bang Nam Priao","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240302","24150","บางขนาก","Bang Khanak","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240303","24150","สิงโตทอง","Singto Thong","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240304","24150","หมอนทอง","Mon Thong","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240305","24170","บึงน้ำรักษ์","Bueng Nam Rak","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240306","24170","ดอนเกาะกา","Don Ko Ka","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240307","24150","โยธะกา","Yothaka","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240308","24170","ดอนฉิมพลี","Don Chimphli","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240309","24000","ศาลาแดง","Sala Daeng","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240310","24150","โพรงอากาศ","Phrong Akat","2403","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240401","24130","บางปะกง","Bang Pakong","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240402","24130","ท่าสะอ้าน","Tha Sa-an","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240403","24180","บางวัว","Bang Wua","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240404","24180","บางสมัคร","Bang Samak","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240405","24130","บางผึ้ง","Bang Phueng","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240406","24180","บางเกลือ","Bang Kluea","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240407","24130","สองคลอง","Song Khlong","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240408","24130","หนองจอก","Nong Chok","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240409","24180","พิมพา","Phimpha","2404","9/8/2019 03:33:09","25/9/2024 00:00:00",
"240410","24130","ท่าข้าม","Tha Kham","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240411","24180","หอมศีล","Hom Sin","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240412","24130","เขาดิน","Khao Din","2404","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240501","24140","บ้านโพธิ์","Ban Pho","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240502","24140","เกาะไร่","Ko Rai","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240503","24140","คลองขุด","Khlong Khut","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240504","24140","คลองบ้านโพธิ์","Khlong Ban Pho","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240505","24140","คลองประเวศ","Khlong Prawet","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240506","24140","ดอนทราย","Don Sai","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240507","24140","เทพราช","Theppharat","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240508","24140","ท่าพลับ","Tha Phlap","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240509","24140","หนองตีนนก","Nong Tin Nok","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240510","24140","หนองบัว","Nong Bua","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240511","24140","บางซ่อน","Bang Son","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240512","24140","บางกรูด","Bang Krut","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240513","24140","แหลมประดู่","Laem Pradu","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240514","24140","ลาดขวาง","Lat Khwang","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240515","24140","สนามจันทร์","Sanam Chan","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240516","24140","แสนภูดาษ","Saen Phu Dat","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240517","24140","สิบเอ็ดศอก","Sip Et Sok","2405","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240601","24120","เกาะขนุน","Ko Khanun","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240602","24120","บ้านซ่อง","Ban Song","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240603","24120","พนมสารคาม","Phanom Sarakham","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240604","24120","เมืองเก่า","Mueang Kao","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240605","24120","หนองยาว","Nong Yao","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240606","24120","ท่าถ่าน","Tha Than","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240607","24120","หนองแหน","Nong Nae","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240608","24120","เขาหินซ้อน","Khao Hin Son","2406","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240701","24120","บางคา","Bang Kha","2407","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240702","24120","เมืองใหม่","Mueang Mai","2407","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240703","24120","ดงน้อย","Dong Noi","2407","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240801","24160","คู้ยายหมี","Khu Yai Mi","2408","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240802","24160","ท่ากระดาน","Tha Kradan","2408","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240803","24160","ทุ่งพระยา","Thung Phraya","2408","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240805","24160","ลาดกระทิง","Lat Krathing","2408","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240901","24190","แปลงยาว","Plaeng Yao","2409","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240902","24190","วังเย็น","Wang Yen","2409","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240903","24190","หัวสำโรง","Hua Samrong","2409","9/8/2019 03:33:09","16/5/2022 06:31:31",
"240904","24190","หนองไม้แก่น","Nong Mai Kaen","2409","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241001","24160","ท่าตะเกียบ","Tha Takiap","2410","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241002","24160","คลองตะเกรา","Khlong Takrao","2410","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241101","24000","ก้อนแก้ว","Kon Kaeo","2411","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241102","24000","คลองเขื่อน","Khlong Khuean","2411","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241103","24000","บางเล่า","Bang Lao","2411","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241104","24000","บางโรง","Bang Rong","2411","9/8/2019 03:33:09","16/5/2022 06:31:31",
"241105","24110","บางตลาด","Bang Talat","2411","9/8/2019 03:33:09","16/5/2022 06:31:31",
"250101","25000","หน้าเมือง","Na Mueang","2501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"250102","25000","รอบเมือง","Na Mueang","2501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"250103","25000","วัดโบสถ์","Wat Bot","2501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"250104","25000","บางเดชะ","Bang Decha","2501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"250105","25000","ท่างาม","Tha Ngam","2501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"250106","25000","บางบริบูรณ์","Bang Boribun","2501","9/8/2019 03:33:09","16/5/2022 06:31:31",
